id,code,name,unit,cost,rate,price,WPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4388,1523086115,VIVO V9 TG,1,20,NULL,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4389,1523086040,SAM J2 16 FLIP WALLET COVER,1,90,NULL,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4390,1523086603,UBON CH 597 2.1A,1,230,NULL,499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4391,1523086318,LENOVO P 70 TG,1,20,NULL,169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4393,1523098580,OPPO F7 SOFT TONE POUCH,1,50,NULL,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4394,1523100622,LYF WATER 7 TYER CASE,1,60,NULL,250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4395,1523108821,REDMI NOTE 5 FULL GUM GLASS,1,100,NULL,350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4396,1523117777,SAMSUNG S9 PLUS FILL GUM GLASS,1,350,NULL,900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4397,1523118017,OPPO A37 HARD OG PRINT CASE,1,65,NULL,250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4398,1523118506,REDMI 4 ARROW CASE,1,140,NULL,400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4399,1523118605,REDMI 4X POLO&RACQUET CASE,1,40,NULL,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4400,1523118715,REDMI 4X GKK 360 FULL PROTECTION  CASE,1,170,NULL,450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4401,1523118855,HONER 9LITE LISHAN CASE,1,50,NULL,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4402,1523118968,HONER 9LITE BASEUS CASE,1,70,NULL,220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4403,1523119049,HONER 7X HARD OG PRINT CASE,1,75,NULL,250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4404,1523119140,IPHONE 6S PLUS BACK TG,1,30,NULL,169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4405,1523168612,SAMSUNG S9 PLUS BASEUS CASE,1,70,NULL,220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4406,1523174346,moto g5s spigen pouch,1,40,NULL,220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4407,1523261468,SAMSUNG J2 FLIP COVER SNS,1,190,NULL,699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4408,1523261624,SAMSUNG J7 16 RICH BOSS GC FLIP COVER,1,150,NULL,450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4409,1523261715,SAMSUNG J7 16 ROCK FLIP COVER,1,90,NULL,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4410,1523269964,VIVO Y31 TG,1,30,NULL,169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4411,1523270200,LEVOVO A5000 TG,1,20,NULL,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4412,1523270268,GIONEE S 5.1 TG,1,30,NULL,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4413,1523270389,LENOVO A1000 TG,1,30,NULL,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4414,1523272009,OPPO F7 CPH1819 DEMO 64GB RED,1,13194,NULL,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4415,1523279772,REDMI 5 AUTO FOCUS DESIGN POUCH,1,40,NULL,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4416,1523335608,COPPER AC ADAPTER,1,15,NULL,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4417,1523338197,OPPO 2.A OG CHARGER,1,250,NULL,750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4418,1523338456,SAMSUNG 16GB CLASS 10 MEMORY CARD,1,330,NULL,550,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4419,1523338606,MI STEREO HEADFONE MI2,1,150,NULL,350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4420,1523344485,REDMI MAX 2 U CAES,1,35,NULL,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4421,1523344686,REDMI NOTE U CASE,1,35,NULL,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4422,1523344764,SAMSUNG J7 NXT U CASE,1,35,NULL,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4423,1523345004,REDMI  Y1 POLO CASE,1,55,NULL,220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4424,1523345549,REDMI NOTE 5 PRO AUTO FOCUS POUCH,1,30,NULL,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4425,1523345809,REDMI NOTE5 OG BASEUS POUCH,1,60,NULL,250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4426,1523345784,IMUZIX A UBON TYPE C CABLE,1,150,NULL,349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4427,1523345900,REDMI NOTE5 POP LINE CASE,1,70,NULL,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4428,1523345879,IMUZIX A UBON V8  DATA  CABLE,1,140,NULL,299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4429,1523345966,REDMI NOTE 5 PRO POP LINE CASE,1,65,NULL,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4431,1523363186,SAMSUNG S9 BEST SUIT FULL BODY,1,240,NULL,700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4432,1523363755,NOKIA ONE TA-1066,1,4877.6,NULL,5800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4433,1523363835,NOKIA 6.1,1,16504.32,NULL,17000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4435,1523464360,OPPO F5 5D FULL GLASS,1,150,NULL,550,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4436,1523529369,LAVA MOBILES Z50,1,4180.01,NULL,5999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4437,1523529584,LAVA MOBILES Z91,1,9521.99,NULL,12499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4438,1523593721,SAMSUNG A8 PLUS 9H FULL TEMPER GLASS,1,80,NULL,350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4439,1523602730,SAMSUNG J7 MAX FLIP COVER,1,120,NULL,550,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4440,1523602871,VIVO Y66 FUEL FLIP CIVER,1,250,NULL,599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4441,1523603029,SAMSUNG J7 16 ROCK FLIP COVER,1,190,NULL,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4442,1523603591,VIVO V5 FATION CASE,1,70,NULL,180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4443,1523604058,SAMSUNG J2 16  FLIP COVER SNS,1,19,NULL,450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4444,1523604271,REDMI NOTE 5 PRO RICH ROSS,1,120,NULL,350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4445,1523604484,REDMI NOTE 5 RICH BOSS FLIP COVER,1,120,NULL,350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4446,1523604918,REDMI Y1 PRINTED POUCH,1,30,NULL,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4447,1523604979,REDMI Y1 AUTO FOCUES DESIGNS,1,30,NULL,169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4448,1523605277,VIVO Y69 GO LOGO CASE,1,50,NULL,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4449,1523605372,REDMI 4A OG LOGO CASE,1,50,NULL,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4450,1523605654,IPHONE 5S TG,1,30,NULL,169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4451,1523612681,SANDISK 8GB USB FLASH CZ50-008G,1,295,NULL,450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4452,1523613441,SANDISK 32GB USB FLASH CZ50-032G,1,560,NULL,900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4453,1523613547,SANDISK 16GB DUAL DRIVE 3.0 SDDD3-016G,1,440,NULL,650,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4454,1523613817,SANDISK 32GB DUAL DRIVE 3.0 SDDD3-032G,1,690.01,NULL,1290,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4455,1523617563,GIONEE A1 PLUS,1,17307,NULL,29029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4456,1523635701,REDMI 5 U CASE,1,30,NULL,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4457,1523635809,REDMI NOTE5 FLIP COVER,1,190,NULL,450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4458,1523677106,REDMI NOTE 4 BASUES TRANSPRENT CASE,1,50,NULL,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4459,1523690622,REDMI NOTE 4 MOSHI HARD CASE,1,40,NULL,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4460,1523697442,COOL PAD NOTE 3S,1,7499.99,NULL,10999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4461,1523697883,COOL PAD COOL PLAY 6 6GB+64GB,1,14999,NULL,17999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4462,1523698088,COOLPAD NOTE5 LITE,1,5748.96,NULL,8499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4463,1523698257,INFOCUS SNAP (4+4GB),1,8539,NULL,12999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4464,1523700107,SM-J720F/DS (SAMSUNG J7 DUO),1,16495,NULL,17990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4465,1523713105,INTEX V8 CHARGER,1,74,NULL,190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4466,1523719920,VIVO Y71 F1403,1,10467,NULL,11990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4467,1523769069,IPHONE 5S FULL GLASS,1,180,NULL,350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4468,1523769227,REDMI 5A FTG,1,180,NULL,450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4469,1523769304,IPHONE 7S  FTG,1,170,NULL,449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4470,1523769450,HONER 9I FULL TEMPER GLASS,1,180,NULL,350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4471,1523769690,HONER 7X FULL GLASS,1,190,NULL,399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4472,1523769778,REDMI NOTE 5PRO FULL GLASS,1,80,NULL,350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4473,1523769866,SAMSUNG S8 FULL GUM GLASS,1,350,NULL,800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4474,1523770061,SAMSUNG S9 FULL GUM GLASS,1,450,NULL,900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4475,1523770236,SAMSUNG G530 GOLD POUCH,1,40,NULL,180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4476,1523770344,SAMSUNG G530 JZZS CASE,1,180,NULL,350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4477,1523770533,VIVO V9 FULL GLASS,1,100,NULL,350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4478,1523770659,VIVO V7PLUS  FULL GLASS,1,180,NULL,350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4479,1523770867,OPPO F7 FULL GLASS,1,100,NULL,350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4480,1523771594,REDMI 4A HELO KUKI POUCH,1,60,NULL,250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4481,1523771664,VIVO V7 PLUS HELO KUKI POUCH,1,60,NULL,250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4482,1523771823,SAMSUNG A8 PLUS BASEUS SOFT CASE,1,70,NULL,220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4483,1523771890,MOTO G5S PLUS HELO KUKI POUCH,1,60,NULL,250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4485,1523772050,LENOVO K8 PLUS HELO KUKI POUCH,1,60,NULL,250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4486,1523772107,SAMSUNG J7 HELO KUKI POUCH,1,60,NULL,250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4487,1523772188,NOKIA3 HELO KUKI POUCH,1,60,NULL,250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4488,1523772253,SAMSUNG J7 MAX HELO KUKI POUCH,1,60,NULL,250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4489,1523772317,REDMI A1 HELO KUKI POUCH,1,60,NULL,250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4490,1523772393,LENOVO K8 NOTE HELO KUKI POUCH,1,60,NULL,250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4491,1523772471,LENOVO K8 HELO KUKI POUCH,1,60,NULL,250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4492,1523774108,NOKIA 1 BOOM TRANSPRENT CASE,1,40,NULL,180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4493,1523774352,REDMI Y1 HELO KUKI POUCH,1,60,NULL,250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4494,1523774494,OPPO A71 HELO KUKI POUCH,1,60,NULL,250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4495,1523774716,SAMSUNG J5 PRIME HELO KUKI POUCH,1,60,NULL,250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4496,1523774848,VIVO Y53 HELO KUKI POUCH,1,60,NULL,250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4497,1523774999,REDMI NOTE 4 HELO KUKI POUCH,1,60,NULL,250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4498,1523775101,OPPO A37 HELO KUKI POUCH,1,60,NULL,250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4499,1523775154,MOTO E4 PLUS HELO KUKI POUCH,1,60,NULL,250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4500,1523775209,NOKIA 6 KUKI POUCH,1,60,NULL,250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4501,1523775274,NOKIA 5 HELO KUKI POUCH,1,60,NULL,250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4502,1523775335,VIVO Y69 KUKI POUCH,1,60,NULL,250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4503,1523775384,MOTO X4 HELO KUKI POUCH,1,60,NULL,250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4504,1523775445,IPHONE 6G HELO KUKI POUCH,1,60,NULL,250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4505,1523775538,SAMSUNG J7 PRO HELO KUKI POUCH,1,60,NULL,250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4506,1523775595,HONOR 6X BASEUS SOFT CASE,1,60,NULL,250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4507,1523775654,HONOR 7X BASEUS SOFT CASE,1,55,NULL,220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4508,1523775848,VIVO V5 HELO KUKI POUCH,1,60,NULL,250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4509,1523776067,HELO KUKI BIG BASS STEREO H/F,1,170,NULL,550,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4510,1523777305,VIDVIE HEARING STEREO,1,200,NULL,650,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4511,1523785493,REDMI A1 CASE FLIP COVER,1,190,NULL,450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4512,1523785773,REDMI 5A CASE FLIP COVER,1,190,NULL,450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4513,1523785851,SAMSUNG J2 FLIP COVER SNS,1,190,NULL,699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4514,1523785943,REDMI NOTE 5 CASE FLIP COVER,1,190,NULL,450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4515,1523786055,SAMSUNG C9 PRO SNS,1,190,NULL,699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4516,1523786127,SAMSUNG J7 15 FLIP COVER SNS,1,190,NULL,699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4517,1523786249,SAMSUNG J7 15 FLIP COVER SNS,1,190,NULL,699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4518,1523786320,SAMSUNG J7 PRO  FLIP COVER SNS,1,190,NULL,699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4519,1523786492,SAMSUNG J7 PRIME FLIP COVER SNS,1,190,NULL,699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4520,1523786644,B-ONE V8 TO IPHONE CHARGING ADAPTER,1,20,NULL,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4521,1523791005,FASION RING MOBILE STAND,1,35,NULL,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4522,1523791193,SAMSUNG J7 NXT OG LOGO CASE,1,50,NULL,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4523,1523791303,REDMI NOTE 5 PRO OG LOGO CASE,1,50,NULL,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4524,1523791383,REDMI A1 OG LOGO CASE,1,50,NULL,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4525,1523791758,VIVO Y53 OG LOGO CASE,1,50,NULL,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4526,1523792033,VIVO Y69 OG LOGO CASE,1,50,NULL,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4527,1523792191,SAMSUNG J3 TRANSPARENT POUCH,1,30,NULL,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4528,1523792270,REDMI NOTE 5 OG LOGO CASE,1,50,NULL,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4529,1523792344,SAMSUNG 7505 TRANSPARENT PRINTED POUCH,1,40,NULL,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4530,1523792522,HONOR 6X UBON HAMMER OG GLASS,1,50,NULL,250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4531,1523792699,UBON POWER BANK 8000 MAH  PB-8010,1,850,NULL,1200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4532,1523792923,IMUZIX UBON IR-124A IPHONE 5,1,150,NULL,349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4533,1523793411,B-ONE V8 TO TYPE C ADAPTER,1,20,NULL,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4534,1523793557,UBON CH-245 2.0AMPS UNIVERSAL CHARGER,1,190,NULL,299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4535,1523794683,IMUZIX OG SERIES 2.4A IR -191/V8,1,60,NULL,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4536,1523800373,IPHONE 7G M NEW CASE,1,60,NULL,220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4537,1523800532,IPHONE 7G POLO CASE,1,100,NULL,270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4538,1523801042,IPHONE 8G POLO & RACQUET,1,55,NULL,220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4539,1523802028,IPHONE 7G POLO & RACQUET CASE,1,55,NULL,220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4540,1523802127,IPHONE 7 IPAKY HARD CASE,1,45,NULL,250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4541,1523803063,VIVO Y69 POLO & RACQUET CASE,1,55,NULL,220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4542,1523804829,IPHONE 7G BASEUS HARD CASE,1,50,NULL,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4543,1523860413,REDMI 5 3GB UDA,1,9038.4,NULL,9999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4544,1523861900,SAM J3 PRO U CASE,1,35,NULL,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4545,1523862041,SAM J3 PRO HAPPY ANT,1,30,NULL,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4546,1523862115,SAM J3 PRO PRINTED POUCH,1,30,NULL,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4547,1523945168,REDMI Y1 LITE OG LOGO POUCH,1,50,NULL,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4548,1523945289,REDMI Y1 LITE OG HARD PRINTED CASE,1,65,NULL,250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4549,1523948256,HONOR 9 LITE 9H FULL TG,1,150,NULL,599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4550,1523948390,HONOR 9 LITE BOOM TRANSPRENT CASE,1,55,NULL,220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4551,1523967990,HONER 4X TG,1,30,NULL,169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4552,1523968061,HONER 8 PRO TG,1,30,NULL,169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4553,1523968128,HONER 9 LITE TG,1,30,NULL,169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4554,1523968444,ORAMIO CD-52FR2M,1,210,NULL,499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4555,1523975631,TESSCO IPHONE 5S BATTERY,1,390,NULL,849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4556,1523981311,LG Q6 3GB+32GB,1,11011,NULL,16990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4557,1524031306,HONER 9LITE BOOM CASE,1,40,NULL,180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4558,1524058599,I PHONE 6 (32GB),1,23300,NULL,27500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4560,1524112637,LG -G6 BASEUS SOFT CASE,1,50,NULL,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4561,1524113165,INTEX BATTERY BL-4C,1,210,NULL,499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4562,1524116050,REDMI 5  POPLINE POUCH,1,65,NULL,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4563,1524116191,MOTO G5S+ RING CASE,1,55,NULL,220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4564,1524116389,LENOVO K4 NOTE UCASE,1,30,NULL,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4565,1524116488,LENOVO K4 NOTE PRINTED POUCH,1,30,NULL,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4566,1524116644,LENOVO K4 NOTE TRANSPARENT POUCH,1,30,NULL,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4567,1524117226,VIVO Y53 JEANS OG POUCH,1,150,NULL,350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4568,1524117373,MOTO G5S 4CUT CASE,1,50,NULL,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4569,1524121732,SAMSUNG J2 15 TG,1,25,NULL,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4571,1524122080,3G GOLD 360 BATTERY,1,140,NULL,400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4572,1524122553,3G GOLD S5222 BATTERY,1,140,NULL,400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4573,1524122644,HELO KUKI CHAMP HKE-20 HEADSET,1,40,NULL,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4574,1524122912,HONOR 9LITE NET CASE,1,40,NULL,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4575,1524126317,ZIOX STARZ STYLO,1,579.99,NULL,890,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4576,1524130489,OPPO F7 128GB (CPH 1821),1,25705,NULL,27990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4578,1524225396,HONOR 9 LITE LISHEN CASE,1,50,NULL,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4579,1524225563,HONOR 8 LITE BASEUS POUCH,1,50,NULL,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4580,1524225743,REDMI 5A PREMIUM TOTU CASE,1,40,NULL,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4581,1524225827,VIVO V9 BASEUS TRANSPARENT CASE,1,50,NULL,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4582,1524229006,REDMI NOTE5 PRO RICH BOSS FLIP COVER,1,120,NULL,350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4583,1524229589,SAMSUNG J210 TYRE CASE,1,80,NULL,280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4584,1524229661,IPHONE 5S BOOM TRANSPARENT CASE,1,40,NULL,180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4585,1524229828,REDMI NOTE5 PRO  BASEUS TRANSPARENT POUCH,1,50,NULL,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4586,1524229915,REDMI Y1 LITE BASEUS TRANSPARENT POUCH,1,50,NULL,180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4587,1524229988,REDMI Y1 TRANSPARENT POUCH,1,40,NULL,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4588,1524230097,SAMSUNG J7 NXT STAND POUCH,1,50,NULL,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
